Step,Iteration,Increment(mm),Step,LoadingHysteresis,D(mm),Q(kN),k(N/mm),deltaD(mm),lastD(mm),lastQ(kN),stage,
           1,         111,      27.7777777777777146,       0.3700000000000004,     627.7777777777778283,     0.37667E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.37667E+01,     0.60004E+01,           2,
           1,         112,     -16.6666666666666288,       0.3733333333333338,     611.1111111111111995,     0.36667E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.36667E+01,     0.60004E+01,           2,
           1,         113,      27.7777777777777146,       0.3766666666666671,     638.8888888888889142,     0.38333E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.38333E+01,     0.60004E+01,           2,
           1,         114,     -16.6666666666666288,       0.3800000000000005,     622.2222222222222854,     0.37333E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.37333E+01,     0.60004E+01,           2,
           1,         115,      27.7777777777777146,       0.3833333333333339,     650.0000000000000000,     0.39000E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.39000E+01,     0.60004E+01,           2,
           1,         116,     -16.6666666666665151,       0.3866666666666672,     633.3333333333334849,     0.38000E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.38000E+01,     0.60004E+01,           2,
           1,         117,      27.7777777777777146,       0.3900000000000006,     661.1111111111111995,     0.39667E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.39667E+01,     0.60004E+01,           2,
           1,         118,     -16.6666666666666288,       0.3933333333333339,     644.4444444444445708,     0.38667E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.38667E+01,     0.60004E+01,           2,
           1,         119,      27.7777777777777146,       0.3966666666666673,     672.2222222222222854,     0.40333E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.40333E+01,     0.60004E+01,           2,
           1,         120,     -16.6666666666666288,       0.4000000000000006,     655.5555555555556566,     0.39333E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.39333E+01,     0.60004E+01,           2,
           1,         121,      27.7777777777777146,       0.4033333333333340,     683.3333333333333712,     0.41000E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.41000E+01,     0.60004E+01,           2,
           1,         122,     -16.6666666666666288,       0.4066666666666673,     666.6666666666667425,     0.40000E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.40000E+01,     0.60004E+01,           2,
           1,         123,      27.7777777777777146,       0.4100000000000007,     694.4444444444444571,     0.41667E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.41667E+01,     0.60004E+01,           2,
           1,         124,     -16.6666666666665151,       0.4133333333333341,     677.7777777777779420,     0.40667E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.40667E+01,     0.60004E+01,           2,
           1,         125,      27.7777777777777146,       0.4166666666666674,     705.5555555555556566,     0.42333E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.42333E+01,     0.60004E+01,           2,
           1,         126,     -16.6666666666666288,       0.4200000000000008,     688.8888888888890278,     0.41333E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.41333E+01,     0.60004E+01,           2,
           1,         127,      27.7777777777777146,       0.4233333333333341,     716.6666666666667425,     0.43000E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.43000E+01,     0.60004E+01,           2,
           1,         128,     -16.6666666666666288,       0.4266666666666675,     700.0000000000001137,     0.42000E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.42000E+01,     0.60004E+01,           2,
           1,         129,      27.7777777777777146,       0.4300000000000008,     727.7777777777778283,     0.43667E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.43667E+01,     0.60004E+01,           2,
           1,         130,     -16.6666666666666288,       0.4333333333333342,     711.1111111111111995,     0.42667E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.42667E+01,     0.60004E+01,           2,
           1,         131,      27.7777777777777146,       0.4366666666666675,     738.8888888888889142,     0.44333E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.44333E+01,     0.60004E+01,           2,
           1,         132,     -16.6666666666666288,       0.4400000000000009,     722.2222222222222854,     0.43333E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.43333E+01,     0.60004E+01,           2,
           1,         133,      27.7777777777778283,       0.4433333333333342,     750.0000000000001137,     0.45000E+01,     0.60004E+01,     0.10000E+00,     0.16667E+00,     0.45000E+01,     0.60004E+01,           2,
           1,         134,     -16.6666666666666288,       0.4466666666666676,     733.3333333333334849,     0.44000E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.44000E+01,     0.60004E+01,           2,
           1,         135,      27.7777777777777146,       0.4500000000000010,     761.1111111111111995,     0.45667E+01,     0.60005E+01,     0.10000E+00,     0.16667E+00,     0.45667E+01,     0.60005E+01,           2,
           1,         136,     -16.6666666666666288,       0.4533333333333343,     744.4444444444445708,     0.44667E+01,     0.60004E+01,     0.10000E+00,    -0.10000E+00,     0.44667E+01,     0.60004E+01,           2,
           1,         137,      27.7777777777777146,       0.4566666666666677,     772.2222222222222854,     0.46333E+01,     0.60005E+01,     0.10000E+00,     0.16667E+00,     0.46333E+01,     0.60005E+01,           2,
           1,         138,     -16.6666666666666288,       0.4600000000000010,     755.5555555555556566,     0.45333E+01,     0.60005E+01,     0.10000E+00,    -0.10000E+00,     0.45333E+01,     0.60005E+01,           2,
           1,         139,      27.7777777777777146,       0.4633333333333344,     783.3333333333333712,     0.47000E+01,     0.60005E+01,     0.10000E+00,     0.16667E+00,     0.47000E+01,     0.60005E+01,           2,
           1,         140,     -16.6666666666666288,       0.4666666666666677,     766.6666666666667425,     0.46000E+01,     0.60005E+01,     0.10000E+00,    -0.10000E+00,     0.46000E+01,     0.60005E+01,           2,
           1,         141,      27.7777777777778283,       0.4700000000000011,     794.4444444444445708,     0.47667E+01,     0.60005E+01,     0.10000E+00,     0.16667E+00,     0.47667E+01,     0.60005E+01,           2,
           1,         142,     -16.6666666666666288,       0.4733333333333344,     777.7777777777779420,     0.46667E+01,     0.60005E+01,     0.10000E+00,    -0.10000E+00,     0.46667E+01,     0.60005E+01,           2,
           1,         143,      27.7777777777777146,       0.4766666666666678,     805.5555555555556566,     0.48333E+01,     0.60005E+01,     0.10000E+00,     0.16667E+00,     0.48333E+01,     0.60005E+01,           2,
           1,         144,     -16.6666666666666288,       0.4800000000000011,     788.8888888888890278,     0.47333E+01,     0.60005E+01,     0.10000E+00,    -0.10000E+00,     0.47333E+01,     0.60005E+01,           2,
